"TIME","GEO","ICCS","UNIT","Value","Flag and Footnotes"
"2010","Liechtenstein","Sexual violence","Per hundred thousand inhabitants",":",""
"2010","Liechtenstein","Rape","Number","0",""
"2010","Liechtenstein","Rape","Per hundred thousand inhabitants","0.00",""
"2010","Liechtenstein","Sexual assault","Number",":",""
"2010","Liechtenstein","Sexual assault","Per hundred thousand inhabitants",":",""
"2010","Liechtenstein","Theft","Number","174",""
"2010","Liechtenstein","Theft","Per hundred thousand inhabitants","484.76",""
"2010","Norway","Intentional homicide","Number","29",""
"2010","Norway","Intentional homicide","Per hundred thousand inhabitants","0.60",""
"2010","Norway","Assault","Number","2 925",""
"2010","Norway","Assault","Per hundred thousand inhabitants","60.21",""
"2010","Norway","Sexual violence","Number","3 318",""
"2010","Norway","Sexual violence","Per hundred thousand inhabitants","68.29",""
"2010","Norway","Rape","Number","1 446",""
"2010","Norway","Rape","Per hundred thousand inhabitants","29.76",""
"2010","Norway","Sexual assault","Number","1 566",""
"2010","Norway","Sexual assault","Per hundred thousand inhabitants","32.23",""
"2010","Norway","Theft","Number","151 234",""
"2010","Norway","Theft","Per hundred thousand inhabitants","3 112.96",""
"2010","Switzerland","Intentional homicide","Number","53",""
"2010","Switzerland","Intentional homicide","Per hundred thousand inhabitants","0.68",""
"2010","Switzerland","Assault","Number","487",""
"2010","Switzerland","Assault","Per hundred thousand inhabitants","6.25",""
"2010","Switzerland","Sexual violence","Number","2 492",""
"2010","Switzerland","Sexual violence","Per hundred thousand inhabitants","32.00",""
"2010","Switzerland","Rape","Number","543",""
"2010","Switzerland","Rape","Per hundred thousand inhabitants","6.97",""
"2010","Switzerland","Sexual assault","Number","1 949",""
"2010","Switzerland","Sexual assault","Per hundred thousand inhabitants","25.03",""
"2010","Switzerland","Theft","Number","171 953",""
"2010","Switzerland","Theft","Per hundred thousand inhabitants","2 208.54",""
"2010","Montenegro","Intentional homicide","Number","13",""
"2010","Montenegro","Intentional homicide","Per hundred thousand inhabitants","2.10",""
"2010","Montenegro","Assault","Number","193",""
"2010","Montenegro","Assault","Per hundred thousand inhabitants","31.18",""
"2010","Montenegro","Sexual violence","Number","44",""
"2010","Montenegro","Sexual violence","Per hundred thousand inhabitants","7.11",""
"2010","Montenegro","Rape","Number","5",""
"2010","Montenegro","Rape","Per hundred thousand inhabitants","0.81",""
"2010","Montenegro","Sexual assault","Number","39",""
"2010","Montenegro","Sexual assault","Per hundred thousand inhabitants","6.30",""
"2010","Montenegro","Theft","Number","530",""
"2010","Montenegro","Theft","Per hundred thousand inhabitants","85.62",""
"2010","North Macedonia","Intentional homicide","Number","39",""
"2010","North Macedonia","Intentional homicide","Per hundred thousand inhabitants","1.90",""
"2010","North Macedonia","Assault","Number","248",""
"2010","North Macedonia","Assault","Per hundred thousand inhabitants","12.08",""
"2010","North Macedonia","Sexual violence","Number",":",""
"2010","North Macedonia","Sexual violence","Per hundred thousand inhabitants",":",""
"2010","North Macedonia","Rape","Number","28",""
"2010","North Macedonia","Rape","Per hundred thousand inhabitants","1.36",""
"2010","North Macedonia","Sexual assault","Number",":",""
"2010","North Macedonia","Sexual assault","Per hundred thousand inhabitants",":",""
"2010","North Macedonia","Theft","Number","5 423",""
"2010","North Macedonia","Theft","Per hundred thousand inhabitants","264.19",""
"2010","Albania","Intentional homicide","Number","118",""
"2010","Albania","Intentional homicide","Per hundred thousand inhabitants",":",""
"2010","Albania","Assault","Number","178",""
"2010","Albania","Assault","Per hundred thousand inhabitants",":",""
"2010","Albania","Sexual violence","Number","60",""
"2010","Albania","Sexual violence","Per hundred thousand inhabitants",":",""
"2010","Albania","Rape","Number","24",""
"2010","Albania","Rape","Per hundred thousand inhabitants",":",""
"2010","Albania","Sexual assault","Number","36",""
"2010","Albania","Sexual assault","Per hundred thousand inhabitants",":",""
"2010","Albania","Theft","Number","3 978",""
"2010","Albania","Theft","Per hundred thousand inhabitants",":",""
"2010","Serbia","Intentional homicide","Number","114",""
"2010","Serbia","Intentional homicide","Per hundred thousand inhabitants","1.56",""
"2010","Serbia","Assault","Number","1 391",""
"2010","Serbia","Assault","Per hundred thousand inhabitants","19.04",""
"2010","Serbia","Sexual violence","Number","453",""
"2010","Serbia","Sexual violence","Per hundred thousand inhabitants","6.20",""
"2010","Serbia","Rape","Number","72",""
"2010","Serbia","Rape","Per hundred thousand inhabitants","0.99",""
"2010","Serbia","Sexual assault","Number","381",""
"2010","Serbia","Sexual assault","Per hundred thousand inhabitants","5.21",""
"2010","Serbia","Theft","Number","15 912",""
"2010","Serbia","Theft","Per hundred thousand inhabitants","217.77",""
"2010","Turkey","Intentional homicide","Number","1 766",""
"2010","Turkey","Intentional homicide","Per hundred thousand inhabitants","2.43",""
"2010","Turkey","Assault","Number","220 882",""
"2010","Turkey","Assault","Per hundred thousand inhabitants","304.41",""
"2010","Turkey","Sexual violence","Number",":",""
"2010","Turkey","Sexual violence","Per hundred thousand inhabitants",":",""
"2010","Turkey","Rape","Number",":",""
"2010","Turkey","Rape","Per hundred thousand inhabitants",":",""
"2010","Turkey","Sexual assault","Number",":",""
"2010","Turkey","Sexual assault","Per hundred thousand inhabitants",":",""
"2010","Turkey","Theft","Number","207 945",""
"2010","Turkey","Theft","Per hundred thousand inhabitants","286.58",""
"2010","Bosnia and Herzegovina","Intentional homicide","Number","54",""
"2010","Bosnia and Herzegovina","Intentional homicide","Per hundred thousand inhabitants","1.40",""
"2010","Bosnia and Herzegovina","Assault","Number","505",""
"2010","Bosnia and Herzegovina","Assault","Per hundred thousand inhabitants","13.14",""
"2010","Bosnia and Herzegovina","Sexual violence","Number",":",""
"2010","Bosnia and Herzegovina","Sexual violence","Per hundred thousand inhabitants",":",""
"2010","Bosnia and Herzegovina","Rape","Number","46",""
"2010","Bosnia and Herzegovina","Rape","Per hundred thousand inhabitants","1.20",""
"2010","Bosnia and Herzegovina","Sexual assault","Number",":",""
"2010","Bosnia and Herzegovina","Sexual assault","Per hundred thousand inhabitants",":",""
"2010","Bosnia and Herzegovina","Theft","Number","11 362",""
"2010","Bosnia and Herzegovina","Theft","Per hundred thousand inhabitants","295.57",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Intentional homicide","Number","106",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Intentional homicide","Per hundred thousand inhabitants","4.80",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Assault","Number","3 760",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Assault","Per hundred thousand inhabitants","170.28",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual violence","Number","122",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual violence","Per hundred thousand inhabitants","5.53",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Rape","Number","33",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Rape","Per hundred thousand inhabitants","1.49",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual assault","Number","89",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual assault","Per hundred thousand inhabitants","4.03",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Theft","Number","15 234",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Theft","Per hundred thousand inhabitants","689.91",""
"2011","Belgium","Intentional homicide","Number","214",""
"2011","Belgium","Intentional homicide","Per hundred thousand inhabitants","1.95",""
"2011","Belgium","Assault","Number","78 778",""
"2011","Belgium","Assault","Per hundred thousand inhabitants","716.12",""
"2011","Belgium","Sexual violence","Number","11 300",""
"2011","Belgium","Sexual violence","Per hundred thousand inhabitants","102.72",""
"2011","Belgium","Rape","Number","3 397",""
"2011","Belgium","Rape","Per hundred thousand inhabitants","30.88",""
"2011","Belgium","Sexual assault","Number","7 903",""
"2011","Belgium","Sexual assault","Per hundred thousand inhabitants","71.84",""
"2011","Belgium","Theft","Number","242 399",""
"2011","Belgium","Theft","Per hundred thousand inhabitants","2 203.50",""
"2011","Bulgaria","Intentional homicide","Number","128",""
"2011","Bulgaria","Intentional homicide","Per hundred thousand inhabitants","1.74",""
"2011","Bulgaria","Assault","Number","2 462",""
"2011","Bulgaria","Assault","Per hundred thousand inhabitants","33.41",""
"2011","Bulgaria","Sexual violence","Number","649",""
"2011","Bulgaria","Sexual violence","Per hundred thousand inhabitants","8.81",""
"2011","Bulgaria","Rape","Number","157",""
"2011","Bulgaria","Rape","Per hundred thousand inhabitants","2.13",""
"2011","Bulgaria","Sexual assault","Number","492",""
"2011","Bulgaria","Sexual assault","Per hundred thousand inhabitants","6.68",""
"2011","Bulgaria","Theft","Number","47 323",""
"2011","Bulgaria","Theft","Per hundred thousand inhabitants","642.15",""
"2011","Czechia","Intentional homicide","Number","83",""
"2011","Czechia","Intentional homicide","Per hundred thousand inhabitants","0.79",""
"2011","Czechia","Assault","Number","5 264",""
"2011","Czechia","Assault","Per hundred thousand inhabitants","50.20",""
"2011","Czechia","Sexual violence","Number","1 456",""
"2011","Czechia","Sexual violence","Per hundred thousand inhabitants","13.88",""
"2011","Czechia","Rape","Number","675",""
"2011","Czechia","Rape","Per hundred thousand inhabitants","6.44",""
"2011","Czechia","Sexual assault","Number","781",""
"2011","Czechia","Sexual assault","Per hundred thousand inhabitants","7.45",""
"2011","Czechia","Theft","Number","125 039",""
"2011","Czechia","Theft","Per hundred thousand inhabitants","1 192.35",""
"2011","Denmark","Intentional homicide","Number","49",""
"2011","Denmark","Intentional homicide","Per hundred thousand inhabitants","0.88",""
"2011","Denmark","Assault","Number","1 696",""
"2011","Denmark","Assault","Per hundred thousand inhabitants","30.50",""
"2011","Denmark","Sexual violence","Number","1 866",""
"2011","Denmark","Sexual violence","Per hundred thousand inhabitants","33.56",""
"2011","Denmark","Rape","Number","853",""
"2011","Denmark","Rape","Per hundred thousand inhabitants","15.34",""
"2011","Denmark","Sexual assault","Number","1 013",""
"2011","Denmark","Sexual assault","Per hundred thousand inhabitants","18.22",""
"2011","Denmark","Theft","Number","291 387",""
"2011","Denmark","Theft","Per hundred thousand inhabitants","5 240.18",""
"2011","Germany (until 1990 former territory of the FRG)","Intentional homicide","Number","689",""
"2011","Germany (until 1990 former territory of the FRG)","Intentional homicide","Per hundred thousand inhabitants","0.86",""
"2011","Germany (until 1990 former territory of the FRG)","Assault","Number","139 091",""
"2011","Germany (until 1990 former territory of the FRG)","Assault","Per hundred thousand inhabitants","173.38",""
"2011","Germany (until 1990 former territory of the FRG)","Sexual violence","Number","36 354",""
"2011","Germany (until 1990 former territory of the FRG)","Sexual violence","Per hundred thousand inhabitants","45.32",""
"2011","Germany (until 1990 former territory of the FRG)","Rape","Number","7 539",""
"2011","Germany (until 1990 former territory of the FRG)","Rape","Per hundred thousand inhabitants","9.40",""
"2011","Germany (until 1990 former territory of the FRG)","Sexual assault","Number","28 815",""
"2011","Germany (until 1990 former territory of the FRG)","Sexual assault","Per hundred thousand inhabitants","35.92",""
"2011","Germany (until 1990 former territory of the FRG)","Theft","Number","1 276 065",""
"2011","Germany (until 1990 former territory of the FRG)","Theft","Per hundred thousand inhabitants","1 590.67",""
"2011","Estonia","Intentional homicide","Number","65",""
"2011","Estonia","Intentional homicide","Per hundred thousand inhabitants","4.89",""
"2011","Estonia","Assault","Number","104",""
"2011","Estonia","Assault","Per hundred thousand inhabitants","7.82",""
"2011","Estonia","Sexual violence","Number","180",""
"2011","Estonia","Sexual violence","Per hundred thousand inhabitants","13.54",""
"2011","Estonia","Rape","Number","91",""
"2011","Estonia","Rape","Per hundred thousand inhabitants","6.84",""
"2011","Estonia","Sexual assault","Number","89",""
"2011","Estonia","Sexual assault","Per hundred thousand inhabitants","6.69",""
"2011","Estonia","Theft","Number","20 175",""
"2011","Estonia","Theft","Per hundred thousand inhabitants","1 517.31",""
"2011","Ireland","Intentional homicide","Number","42",""
"2011","Ireland","Intentional homicide","Per hundred thousand inhabitants","0.92",""
"2011","Ireland","Assault","Number","3 541",""
"2011","Ireland","Assault","Per hundred thousand inhabitants","77.46",""
"2011","Ireland","Sexual violence","Number","1 807",""
"2011","Ireland","Sexual violence","Per hundred thousand inhabitants","39.53",""
"2011","Ireland","Rape","Number","446",""
"2011","Ireland","Rape","Per hundred thousand inhabitants","9.75",""
